led_id,hex,bits
6520,0x165626,101100101011000100110
6521,0x0bad1a,010111010110100011010
6522,0x1c56b6,111000101011010110110
6523,0x13274a,100110010011101001010
6524,0x0ccd97,011001100110110010111
6525,0x12336b,100100011001101101011
6526,0x1dc934,111011100100100110100
6527,0x136649,100110110011001001001
6528,0x0cdac6,011001101101011000110
6529,0x12471d,100100100011100011101
6530,0x1b98ae,110111001100010101110
6531,0x06b717,001101011011100010111
6532,0x1962c9,110010110001011001001
6533,0x16dc76,101101101110001110110
6534,0x1a238d,110100010001110001101
6535,0x075452,001110101010001010010
6536,0x1c8988,111001000100110001000
6537,0x1b6274,110110110001001110100
6538,0x14accb,101001010110011001011
6539,0x137354,100110111001101010100
6540,0x0ec4e9,011101100010011101001
6541,0x122b72,100100010101101110010
6542,0x0e5cac,011100101110010101100
6543,0x04a313,001001010001100010011
6544,0x1b48a5,110110100100010100101
6545,0x162b4b,101100010101101001011
6546,0x18d4d6,110001101010011010110
6547,0x17232d,101110010001100101101
6548,0x08eed7,010001110111011010111
6549,0x111aa9,100010001101010101001
6550,0x14e946,101001110100101000110
6551,0x1b96e9,110111001011011101001
6552,0x0a5952,010100101100101010010
6553,0x16e299,101101110001010011001
6554,0x1914e4,110010001010011100100
6555,0x0e2a9a,011100010101010011010
6556,0x15c544,101011100010101000100
6557,0x1ae2b6,110101110001010110110
6558,0x035d51,000110101110101010001
6559,0x0495ab,001001001010110101011
6560,0x1a4a44,110100100101001000100
6561,0x119693,100011001011010010011
6562,0x1a7164,110100111000101100100
6563,0x11c69b,100011100011010011011
6564,0x162c44,101100010110001000100
6565,0x1931b5,110010011000110110101
6566,0x074e4e,001110100111001001110
6567,0x1ba592,110111010010110010010
6568,0x145c68,101000101110001101000
6569,0x09bab4,010011011101010110100
6570,0x06d95a,001101101100101011010
6571,0x1c748c,111000111010010001100
6572,0x0ad256,010101101001001010110
6573,0x112b69,100010010101101101001
6574,0x06c6b2,001101100011010110010
6575,0x194d45,110010100110101000101
6576,0x04aae9,001001010101011101001
6577,0x095d9c,010010101110110011100
6578,0x06ce37,001101100111000110111
6579,0x0ba94c,010111010100101001100
6580,0x12d6b1,100101101011010110001
6581,0x0d2d77,011010010110101110111
6582,0x12e294,100101110001010010100
6583,0x0e5ce3,011100101110011100011
6584,0x18a315,110001010001100010101
6585,0x045cab,001000101110010101011
6586,0x138dd6,100111000110111010110
6587,0x0c9634,011001001011000110100
6588,0x12e88b,100101110100010001011
6589,0x0c5674,011000101011001110100
6590,0x0a2dd3,010100010110111010011
6591,0x05c622,001011100011000100010
6592,0x0b1d5c,010110001110101011100
6593,0x156322,101010110001100100010
6594,0x0c9c9c,011001001110010011100
6595,0x115675,100010101011001110101
6596,0x0e3122,011100011000100100010
6597,0x14dadd,101001101101011011101
6598,0x09a73b,010011010011100111011
6599,0x14cec8,101001100111011001000
6600,0x036975,000110110100101110101
6601,0x1294ee,100101001010011101110
6602,0x0d3999,011010011100110011001
6603,0x0a8ce2,010101000110011100010
6604,0x074537,001110100010100110111
6605,0x1b124c,110110001001001001100
6606,0x148d1b,101001000110100011011
6607,0x09626e,010010110001001101110
6608,0x139c71,100111001110001110001
6609,0x0932ae,010010011001010101110
6610,0x068c75,001101000110001110101
6611,0x0553aa,001010101001110101010
6612,0x1b2d44,110110010110101000100
6613,0x04baa5,001001011101010100101
6614,0x19cd88,110011100110110001000
6615,0x0eba66,011101011101001100110
6616,0x192d9d,110010010110110011101
6617,0x02bb29,000101011101100101001
6618,0x096644,010010110011001000100
6619,0x12a891,100101010100010010001
6620,0x09362c,010010011011000101100
6621,0x0eca91,011101100101010010001
6622,0x11b464,100011011010001100100
6623,0x0ad9c9,010101101100111001001
6624,0x052c67,001010010110001100111
6625,0x1ad695,110101101011010010101
6626,0x0da723,011011010011100100011
6627,0x1349cc,100110100100111001100
6628,0x09a4b9,010011010010010111001
6629,0x1c4a2e,111000100101000101110
6630,0x029459,000101001010001011001
6631,0x0968e7,010010110100011100111
6632,0x129d2c,100101001110100101100
6633,0x092e53,010010010111001010011
6634,0x14d9cd,101001101100111001101
6635,0x0db314,011011011001100010100
6636,0x1a65ac,110100110010110101100
6637,0x05da22,001011101101000100010
6638,0x0a2495,010100010010010010101
6639,0x055966,001010101100101100110
6640,0x02e291,000101110001010010001
6641,0x158c45,101011000110001000101
6642,0x09631c,010010110001100011100
6643,0x0a98c7,010101001100011000111
6644,0x16463a,101100100011000111010
6645,0x08e9dc,010001110100111011100
6646,0x172525,101110010010100100101
6647,0x09cad4,010011100101011010100
6648,0x1a35a5,110100011010110100101
6649,0x0dca96,011011100101010010110
6650,0x06944d,001101001010001001101
6651,0x19ccb1,110011100110010110001
6652,0x0623a7,001100010001110100111
6653,0x119532,100011001010100110010
6654,0x0cc8e5,011001100100011100101
6655,0x03119b,000110001000110011011
6656,0x14aa25,101001010101000100101
6657,0x057553,001010111010101010011
6658,0x0ec9a4,011101100100110100100
6659,0x11b263,100011011001001100011
6660,0x022b95,000100010101110010101
6661,0x17592e,101110101100100101110
6662,0x04a2d5,001001010001011010101
6663,0x1a4d25,110100100110100100101
6664,0x073a5b,001110011101001011011
6665,0x11c6b4,100011100011010110100
6666,0x0ab1c9,010101011000111001001
6667,0x1516b4,101010001011010110100
6668,0x0ce8a3,011001110100010100011
6669,0x1a351d,110100011010100011101
6670,0x074ec7,001110100111011000111
6671,0x1db93a,111011011100100111010
6672,0x0b2649,010110010011001001001
6673,0x02d177,000101101000101110111
6674,0x162ca8,101100010110010101000
6675,0x091356,010010001001101010110
6676,0x18ee28,110001110111000101000
6677,0x035db7,000110101110110110111
6678,0x198a2a,110011000101000101010
6679,0x0495b1,001001001010110110001
6680,0x176288,101110110001010001000
6681,0x09ad62,010011010110101100010
6682,0x1472d9,101000111001011011001
6683,0x072d56,001110010110101010110
6684,0x09d6a3,010011101011010100011
6685,0x12b1cc,100101011000111001100
6686,0x0c8ed9,011001000111011011001
6687,0x026937,000100110100100110111
6688,0x149ce8,101001001110011101000
6689,0x08d395,010001101001110010101
6690,0x156648,101010110011001001000
6691,0x02b193,000101011000110010011
6692,0x15645c,101010110010001011100
6693,0x0a9ae5,010101001101011100101
6694,0x06c75a,001101100011101011010
6695,0x19daac,110011101101010101100
6696,0x1a3656,110100011011001010110
6697,0x0545cd,001010100010111001101
6698,0x1a2b22,110100010101100100010
6699,0x15c4d4,101011100010011010100
6700,0x0ea8a2,011101010100010100010
6701,0x11725c,100010111001001011100
6702,0x08a4aa,010001010010010101010
6703,0x166a5d,101100110101001011101
6704,0x18b5ba,110001011010110111010
6705,0x072e65,001110010111001100101
6706,0x04b1aa,001001011000110101010
6707,0x0a5447,010100101010001000111
6708,0x1d239c,111010010001110011100
6709,0x08c6eb,010001100011011101011
6710,0x1b9154,110111001000101010100
6711,0x164aee,101100100101011101110
6712,0x0bb55a,010111011010101011010
6713,0x162aa5,101100010101010100101
6714,0x1d1452,111010001010001010010
6715,0x12696d,100100110100101101101
6716,0x171252,101110001001001010010
6717,0x0cacb6,011001010110010110110
6718,0x175368,101110101001101101000
6719,0x072e37,001110010111000110111
6720,0x199469,110011001010001101001
6721,0x174a92,101110100101010010010
6722,0x08b164,010001011000101100100
6723,0x1556d1,101010101011011010001
6724,0x0eb8ca,011101011100011001010
6725,0x135b74,100110101101101110100
6726,0x06b59a,001101011010110011010
6727,0x198a6c,110011000101001101100
6728,0x156dd1,101010110110111010001
6729,0x0ad635,010101101011000110101
6730,0x1769ba,101110110100110111010
6731,0x0d946d,011011001010001101101
6732,0x196b32,110010110101100110010
6733,0x1698cc,101101001100011001100
6734,0x1564b2,101010110010010110010
6735,0x08bb53,010001011101101010011
6736,0x1b458d,110110100010110001101
6737,0x047262,001000111001001100010
6738,0x1ba5b8,110111010010110111000
6739,0x026e4d,000100110111001001101
6740,0x1b92b1,110111001001010110001
6741,0x1568c4,101010110100011000100
6742,0x0d9731,011011001011100110001
6743,0x126aa6,100100110101010100110
6744,0x18c455,110001100010001010101
6745,0x075aea,001110101101011101010
6746,0x12ed1c,100101110110100011100
6747,0x1352e3,100110101001011100011
6748,0x0dc93a,011011100100100111010
6749,0x162265,101100010001001100101
6750,0x0ba58a,010111010010110001010
6751,0x14ba38,101001011101000111000
6752,0x0a49cb,010100100100111001011
6753,0x0d9724,011011001011100100100
6754,0x1398eb,100111001100011101011
6755,0x14eb15,101001110101100010101
6756,0x0a74e9,010100111010011101001
6757,0x158995,101011000100110010101
6758,0x0e372a,011100011011100101010
6759,0x0388c7,000111000100011000111
6760,0x0cb3b4,011001011001110110100
6761,0x074c49,001110100110001001001
6762,0x0abb97,010101011101110010111
6763,0x15144b,101010001010001001011
6764,0x08da91,010001101101010010001
6765,0x076d26,001110110110100100110
6766,0x18b459,110001011010001011001
6767,0x072ea6,001110010111010100110
6768,0x19b139,110011011000100111001
6769,0x068e53,001101000111001010011
6770,0x1b3888,110110011100010001000
6771,0x16a271,101101010001001110001
6772,0x095b9b,010010101101110011011
6773,0x12b274,100101011001001110100
6774,0x0c68a9,011000110100010101001
6775,0x1176ce,100010111011011001110
6776,0x0d9b74,011011001101101110100
6777,0x04648b,001000110010010001011
6778,0x1b8a58,110111000101001011000
6779,0x0c54b2,011000101010010110010
6780,0x11a92d,100011010100100101101
6781,0x0a5673,010100101011001110011
6782,0x158ba8,101011000101110101000
6783,0x097474,010010111010001110100
6784,0x06989a,001101001100010011010
6785,0x18e6a5,110001110011010100101
6786,0x05b922,001011011100100100010
6787,0x0956d5,010010101011011010101
6788,0x048ba2,001001000101110100010
6789,0x13b26d,100111011001001101101
6790,0x194d9a,110010100110110011010
6791,0x1a3b71,110100011101101110001
6792,0x0454e2,001000101010011100010
6793,0x1b2b29,110110010101100101001
6794,0x0cd493,011001101010010010011
6795,0x1222e4,100100010001011100100
6796,0x056936,001010110100100110110
6797,0x1aa4a9,110101010010010101001
6798,0x04574e,001000101011101001110
6799,0x192cb9,110010010110010111001
6800,0x0a5776,010100101011101110110
6801,0x0488ab,001001000100010101011
6802,0x1b5dd1,110110101110111010001
6803,0x149a36,101001001101000110110
6804,0x0b69ad,010110110100110101101
6805,0x148e38,101001000111000111000
6806,0x0576d7,001010111011011010111
6807,0x18896c,110001000100101101100
6808,0x1376da,100110111011011011010
6809,0x1d8da2,111011000110110100010
6810,0x162294,101100010001010010100
6811,0x11cb6b,100011100101101101011
6812,0x06348a,001100011010010001010
6813,0x096e77,010010110111001110111
6814,0x12d3b8,100101101001110111000
6815,0x192cc4,110010010110011000100
6816,0x055229,001010101001000101001
6817,0x188d12,110001000110100010010
6818,0x1668eb,101100110100011101011
6819,0x118d18,100011000110100011000
6820,0x02b8ab,000101011100010101011
6821,0x15535a,101010101001101011010
6822,0x03ac6d,000111010110001101101
6823,0x195732,110010101011100110010
6824,0x0391cd,000111001000111001101
6825,0x116e92,100010110111010010010
6826,0x039467,000111001010001100111
6827,0x0d23b9,011010010001110111001
6828,0x12d76c,100101101011101101100
6829,0x0b229b,010110010001010011011
6830,0x088d64,010001000110101100100
6831,0x137293,100110111001010010011
6832,0x19c72e,110011100011100101110
6833,0x165898,101100101100010011000
6834,0x0a9325,010101001001100100101
6835,0x1168ee,100010110100011101110
6836,0x129171,100101001000101110001
6837,0x0d4a37,011010100101000110111
6838,0x12e588,100101110010110001000
6839,0x175173,101110101000101110011
6840,0x0cbb8b,011001011101110001011
6841,0x172662,101110010011001100010
6842,0x0ccb1d,011001100101100011101
6843,0x1335a3,100110011010110100011
6844,0x16ca34,101101100101000110100
6845,0x0925d9,010010010010111011001
6846,0x1cd292,111001101001010010010
6847,0x131d28,100110001110100101000
6848,0x06e653,001101110011001010011
6849,0x0519a6,001010001100110100110
6850,0x0a4eb9,010100100111010111001
6851,0x117172,100010111000101110010
6852,0x16ec94,101101110110010010100
6853,0x0914eb,010010001010011101011
6854,0x16c911,101101100100100010001
6855,0x09646c,010010110010001101100
6856,0x0c9d11,011001001110100010001
6857,0x123bae,100100011101110101110
6858,0x0d9244,011011001001001000100
6859,0x02ebab,000101110101110101011
6860,0x1d1158,111010001000101011000
6861,0x068eba,001101000111010111010
6862,0x1b7324,110110111001100100100
6863,0x0da9da,011011010100111011010
6864,0x134763,100110100011101100011
6865,0x1da59c,111011010010110011100
6866,0x12dae3,100101101101011100011
6867,0x0d2529,011010010010100101001
6868,0x16d65d,101101101011001011101
6869,0x152923,101010010100100100011
6870,0x0b1254,010110001001001010100
6871,0x154ca3,101010100110010100011
6872,0x02b319,000101011001100011001
6873,0x15cdd6,101011100110111010110
6874,0x0e3a22,011100011101000100010
6875,0x13b5d8,100111011010111011000
6876,0x0c4ba6,011000100101110100110
6877,0x19b891,110011011100010010001
6878,0x0a716e,010100111000101101110
6879,0x15cc8a,101011100110010001010
6880,0x0b6b4c,010110110101101001100
6881,0x14b2a3,101001011001010100011
6882,0x0ece5a,011101100111001011010
6883,0x12b4e4,100101011010011100100
6884,0x0e59bb,011100101100110111011
6885,0x11bb56,100011011101101010110
6886,0x0e8e89,011101000111010001001
6887,0x176534,101110110010100110100
6888,0x0dd24b,011011101001001001011
6889,0x172d36,101110010110100110110
6890,0x0b12cd,010110001001011001101
6891,0x062d12,001100010110100010010
6892,0x1dd2ec,111011101001011101100
6893,0x062e32,001100010111000110010
6894,0x11bb9d,100011011101110011101
6895,0x0b4572,010110100010101110010
6896,0x149d89,101001001110110001001
6897,0x092771,010010010011101110001
6898,0x06929b,001101001001010011011
6899,0x11ab22,100011010101100100010
6900,0x0e65d1,011100110010111010001
6901,0x1b8eae,110111000111010101110
6902,0x171111,101110001000100010001
6903,0x08cea2,010001100111010100010
6904,0x073759,001110011011101011001
6905,0x09dae2,010011101101011100010
6906,0x176995,101110110100110010101
6907,0x0ed6ba,011101101011010111010
6908,0x19b971,110011011100101110001
6909,0x071492,001110001010010010010
6910,0x09ae6b,010011010111001101011
6911,0x0ad594,010101101010110010100
6912,0x1d233a,111010010001100111010
6913,0x125dc5,100100101110111000101
6914,0x09d73b,010011101011100111011
6915,0x16cce8,101101100110011101000
6916,0x09a714,010011010011100010100
6917,0x0a5aeb,010100101101011101011
6918,0x03a395,000111010001110010101
6919,0x164e2b,101100100111000101011
6920,0x09959d,010011001010110011101
6921,0x063976,001100011100101110110
6922,0x0dc659,011011100011001011001
6923,0x0aadb6,010101010110110110110
6924,0x14d6da,101001101011011011010
6925,0x05ad27,001011010110100100111
6926,0x1adb49,110101101101101001001
6927,0x0714ee,001110001010011101110
6928,0x12e338,100101110001100111000
6929,0x071c46,001110001110001000110
6930,0x14ab1a,101001010101100011010
6931,0x0b5ce9,010110101110011101001
6932,0x0aae54,010101010111001010100
6933,0x05138b,001010001001110001011
6934,0x0e2e44,011100010111001000100
6935,0x05c9b2,001011100100110110010
6936,0x1b148c,110110001010010001100
6937,0x0649ab,001100100100110101011
6938,0x089474,010001001010001110100
6939,0x06638b,001100110001110001011
6940,0x0d98b4,011011001100010110100
6941,0x1b715a,110110111000101011010
6942,0x14dda4,101001101110110100100
6943,0x093a56,010010011101001010110
6944,0x0545b9,001010100010110111001
6945,0x0ea64c,011101010011001001100
6946,0x131b9a,100110001101110011010
6947,0x0db66b,011011011011001101011
6948,0x12ddb5,100101101110110110101
6949,0x09a6ea,010011010011011101010
6950,0x0a5d37,010100101110100110111
6951,0x1b2288,110110010001010001000
6952,0x09c8b7,010011100100010110111
6953,0x123351,100100011001101010001
6954,0x0d88e2,011011000100011100010
6955,0x0e358c,011100011010110001100
6956,0x115b53,100010101101101010011
6957,0x1d2ca8,111010010110010101000
6958,0x055ad7,001010101101011010111
6959,0x19974e,110011001011101001110
6960,0x022dbb,000100010110110111011
6961,0x0dd25c,011011101001001011100
6962,0x171dcb,101110001110111001011
6963,0x19d636,110011101011000110110
6964,0x0e295d,011100010100101011101
6965,0x189ce6,110001001110011100110
6966,0x0b3289,010110011001010001001
6967,0x068c62,001101000110001100010
6968,0x19b9a5,110011011100110100101
6969,0x0244db,000100100010011011011
6970,0x15aea2,101011010111010100010
6971,0x075559,001110101010101011001
6972,0x1968a4,110010110100010100100
6973,0x0e9691,011101001011010010001
6974,0x11994e,100011001100101001110
6975,0x1444b1,101000100010010110001
6976,0x0b1a72,010110001101001110010
6977,0x15a9dd,101011010100111011101
6978,0x0a5531,010100101010100110001
6979,0x044ada,001000100101011011010
6980,0x16b224,101101011001000100100
6981,0x096d4b,010010110110101001011
6982,0x0eba95,011101011101010010101
6983,0x154dca,101010100110111001010
6984,0x0ba234,010111010001000110100
6985,0x19dc4a,110011101110001001010
6986,0x0a233b,010100010001100111011
6987,0x1cecb4,111001110110010110100
6988,0x031a29,000110001101000101001
6989,0x056576,001010110010101110110
6990,0x0dbaa9,011011011101010101001
6991,0x16d513,101101101010100010011
6992,0x0c4adc,011000100101011011100
6993,0x073529,001110011010100101001
6994,0x18ae52,110001010111001010010
6995,0x0a58ee,010100101100011101110
6996,0x0ba291,010111010001010010001
6997,0x194b2d,110010100101100101101
6998,0x16b63a,101101011011000111010
6999,0x1b5995,110110101100110010101
7000,0x052e3b,001010010111000111011
7001,0x18e58d,110001110010110001101
7002,0x0d5a32,011010101101000110010
7003,0x18a65c,110001010011001011100
7004,0x031ae3,000110001101011100011
7005,0x16ad88,101101010110110001000
7006,0x034b53,000110100101101010011
7007,0x16b128,101101011000100101000
7008,0x0d6ee5,011010110111011100101
7009,0x13b314,100111011001100010100
7010,0x0a6ecb,010100110111011001011
7011,0x16c9b4,101101100100110110100
7012,0x09b64c,010011011011001001100
7013,0x164493,101100100010010010011
7014,0x09736c,010010111001101101100
7015,0x1328b3,100110010100010110011
7016,0x147364,101000111001101100100
7017,0x0a8c4b,010101000110001001011
7018,0x153bb8,101010011101110111000
7019,0x06d447,001101101010001000111
7020,0x1b3aba,110110011101010111010
7021,0x02d755,000101101011101010101
7022,0x1d6a38,111010110101000111000
7023,0x12b746,100101011011101000110
7024,0x0d6d1b,011010110110100011011
7025,0x0abadc,010101011101011011100
7026,0x074722,001110100011100100010
7027,0x1898ba,110001001100010111010
7028,0x0d6b54,011010110101101010100
7029,0x131cb2,100110001110010110010
7030,0x08a35a,010001010001101011010
7031,0x1754ad,101110101010010101101
7032,0x08db52,010001101101101010010
7033,0x162c6d,101100010110001101101
7034,0x0d9532,011011001010100110010
7035,0x0aca89,010101100101010001001
7036,0x111676,100010001011001110110
7037,0x0ac9ba,010101100100110111010
7038,0x046e47,001000110111001000111
7039,0x1b1b18,110110001101100011000
7040,0x046672,001000110011001110010
7041,0x131d1d,100110001110100011101
7042,0x0ca632,011001010011000110010
7043,0x14598c,101000101100110001100
7044,0x08b631,010001011011000110001
7045,0x1d69d2,111010110100111010010
7046,0x068a4d,001101000101001001101
7047,0x1144ba,100010100010010111010
7048,0x0ea927,011101010100100100111
7049,0x12d2ca,100101101001011001010
7050,0x0d1937,011010001100100110111
7051,0x12d5c8,100101101010111001000
7052,0x0d2294,011010010001010010100
7053,0x1acb6c,110101100101101101100
7054,0x0b311b,010110011000100011011
7055,0x146ed4,101000110111011010100
7056,0x0b992a,010111001100100101010
7057,0x144695,101000100011010010101
7058,0x1b1972,110110001100101110010
7059,0x0c689d,011000110100010011101
7060,0x1393a2,100111001001110100010
7061,0x18e66d,110001110011001101101
7062,0x1d988a,111011001100010001010
7063,0x0ae554,010101110010101010100
7064,0x1498aa,101001001100010101010
7065,0x0a45d3,010100100010111010011
7066,0x05922e,001011001001000101110
7067,0x1a29d5,110100010100111010101
7068,0x0d96ab,011011001011010101011
7069,0x12ec53,100101110110001010011
7070,0x0d1a6c,011010001101001101100
7071,0x12e2b3,100101110001010110011
7072,0x0c552d,011000101010100101101
7073,0x1baed2,110111010111011010010
7074,0x0251b5,000100101000110110101
7075,0x0aec5a,010101110110001011010
7076,0x05b347,001011011001101000111
7077,0x0b45ba,010110100010110111010
7078,0x15d34c,101011101001101001100
7079,0x0b64b6,010110110010010110110
7080,0x1c8962,111001000100101100010
7081,0x0b7589,010110111010110001001
7082,0x068ab5,001101000101010110101
7083,0x0d68cb,011010110100011001011
7084,0x0ad6d4,010101101011011010100
7085,0x046d23,001000110110100100011
7086,0x1baa9c,110111010101010011100
7087,0x0e4767,011100100011101100111
7088,0x13b8aa,100111011100010101010
7089,0x095b47,010010101101101000111
7090,0x14ecaa,101001110110010101010
7091,0x1a5374,110100101001101110100
7092,0x098e9b,010011000111010011011
7093,0x0a656c,010100110010101101100
7094,0x16d393,101101101001110010011
7095,0x08a4ec,010001010010011101100
7096,0x1b5491,110110101010010010001
7097,0x0cab8e,011001010101110001110
7098,0x191659,110010001011001011001
7099,0x0e39a4,011100011100110100100
7100,0x19469a,110010100011010011010
7101,0x07394d,001110011100101001101
7102,0x0894e2,010001001010011100010
7103,0x1aea5c,110101110101001011100
7104,0x113622,100010011011000100010
7105,0x0e68db,011100110100011011011
7106,0x1ab6c4,110101011011011000100
7107,0x05451a,001010100010100011010
7108,0x09aaa7,010011010101010100111
7109,0x12e558,100101110010101011000
7110,0x0d2ea4,011010010111010100100
7111,0x14d1bb,101001101000110111011
7112,0x0b3345,010110011001101000101
7113,0x16c68a,101101100011010001010
7114,0x0bb951,010111011100101010001
7115,0x1c5c6e,111000101110001101110
7116,0x132295,100110010001010010101
7117,0x0add2e,010101101110100101110
7118,0x1728da,101110010100011011010
7119,0x0cb223,011001011001000100011
7120,0x134d24,100110100110100100100
7121,0x0ba259,010111010001001011001
7122,0x191534,110010001010100110100
7123,0x04625a,001000110001001011010
7124,0x028da7,000101000110110100111
7125,0x0b71d9,010110111000111011001
7126,0x1daa66,111011010101001100110
7127,0x025cc9,000100101110011001001
7128,0x0cbb9c,011001011101110011100
7129,0x03a45b,000111010010001011011
7130,0x0c59dc,011000101100111011100
7131,0x0b9663,010111001011001100011
7132,0x15add8,101011010110111011000
7133,0x0ad22c,010101101001000101100
7134,0x092d52,010010010110101010010
7135,0x02eaad,000101110101010101101
7136,0x0d4d11,011010100110100010001
7137,0x12a2d8,100101010001011011000
7138,0x0e4b17,011100100101100010111
7139,0x15a451,101011010010001010001
7140,0x08ba2e,010001011101000101110
7141,0x174731,101110100011100110001
7142,0x08c8e2,010001100100011100010
7143,0x04b71d,001001011011100011101
7144,0x136cba,100110110110010111010
7145,0x093b5d,010010011101101011101
7146,0x1c44ba,111000100010010111010
7147,0x1ba345,110111010001101000101
7148,0x155d3a,101010101110100111010
7149,0x0a2367,010100010001101100111
7150,0x1dca9c,111011100101010011100
7151,0x13a731,100111010011100110001
7152,0x1c738a,111000111001110001010
7153,0x0e8d71,011101000110101110001
7154,0x11738a,100010111001110001010
7155,0x02ca45,000101100101001000101
7156,0x1c45d2,111000100010111010010
7157,0x05bb89,001011011101110001001
7158,0x0a4a57,010100100101001010111
7159,0x1716cc,101110001011011001100
7160,0x02c8bb,000101100100010111011
7161,0x1a7768,110100111011101101000
7162,0x051991,001010001100110010001
7163,0x1ace4d,110101100111001001101
7164,0x057223,001010111001000100011
7165,0x1288ce,100101000100011001110
7166,0x09b672,010011011011001110010
7167,0x1299bb,100101001100110111011
7168,0x1d4668,111010100011001101000
7169,0x0239a3,000100011100110100011
7170,0x1d8e72,111011000111001110010
7171,0x0a35ce,010100011010111001110
7172,0x14da9b,101001101101010011011
7173,0x0ea92c,011101010100100101100
7174,0x15d493,101011101010010010011
7175,0x1a3a6d,110100011101001101101
7176,0x0c6d94,011000110110110010100
7177,0x11cae8,100011100101011101000
7178,0x0d71b6,011010111000110110110
7179,0x16c6e3,101101100011011100011
7180,0x0b911c,010111001000100011100
7181,0x022e93,000100010111010010011
7182,0x19156e,110010001010101101110
7183,0x03a389,000111010001110001001
7184,0x0c9957,011001001100101010111
7185,0x1946a9,110010100011010101001
7186,0x122dd2,100100010110111010010
7187,0x0dcb67,011011100101101100111
7188,0x16244a,101100010010001001010
7189,0x0adbb6,010101101101110110110
7190,0x112359,100010010001101011001
7191,0x0e8cac,011101000110010101100
7192,0x12db92,100101101101110010010
7193,0x0dc455,011011100010001010101
7194,0x123922,100100011100100100010
7195,0x0d268d,011010010011010001101
7196,0x12d453,100101101010001010011
7197,0x0cbb24,011001011101100100100
7198,0x1b665d,110110110011001011101
7199,0x088cae,010001000110010101110
7200,0x13115d,100110001000101011101
7201,0x1ce664,111001110011001100100
7202,0x131139,100110001000100111001
7203,0x066457,001100110010001010111
7204,0x195aee,110010101101011101110
7205,0x05a755,001011010011101010101
7206,0x1a48e4,110100100100011100100
7207,0x0dbb1a,011011011101100011010
7208,0x16e5ad,101101110010110101101
7209,0x194e4a,110010100111001001010
7210,0x02a9a9,000101010100110101001
7211,0x1dd22e,111011101001000101110
7212,0x13ac95,100111010110010010101
7213,0x08d274,010001101001001110100
7214,0x152edb,101010010111011011011
7215,0x0b75a4,010110111010110100100
7216,0x05a252,001011010001001010010
7217,0x1634ad,101100011010010101101
7218,0x0ac8da,010101100100011011010
7219,0x153339,101010011001100111001
7220,0x098da7,010011000110110100111
7221,0x1ad2d8,110101101001011011000
7222,0x071d36,001110001110100110110
7223,0x19a2e8,110011010001011101000
7224,0x06ddd3,001101101110111010011
7225,0x1329ae,100110010100110101110
7226,0x15dc51,101011101110001010001
7227,0x0b273a,010110010011100111010
7228,0x12d2c4,100101101001011000100
7229,0x0929a3,010010010100110100011
7230,0x0eceec,011101100111011101100
7231,0x14518b,101000101000110001011
7232,0x03b277,000111011001001110111
7233,0x146948,101000110100101001000
7234,0x1a9c76,110101001110001110110
7235,0x1462cb,101000110001011001011
7236,0x0b1556,010110001010101010110
7237,0x06eceb,001101110110011101011
7238,0x1a5b16,110100101101100010110
7239,0x0714e3,001110001010011100011
7240,0x14ad34,101001010110100110100
7241,0x037249,000110111001001001001
7242,0x1d458e,111010100010110001110
7243,0x1a7271,110100111001001110001
7244,0x072d97,001110010110110010111
7245,0x125b38,100100101101100111000
7246,0x192c96,110010010110010010110
7247,0x169169,101101001000101101001
7248,0x192e32,110010010111000110010
7249,0x025999,000100101100110011001
7250,0x1d62e4,111010110001011100100
7251,0x11cd3b,100011100110100111011
7252,0x1cb296,111001011001010010110
7253,0x17594a,101110101100101001010
7254,0x0ce3b5,011001110001110110101
7255,0x138e6e,100111000111001101110
7256,0x097171,010010111000101110001
7257,0x16cb8e,101101100101110001110
7258,0x0375d1,000110111010111010001
7259,0x148c6e,101001000110001101110
7260,0x1762d1,101110110001011010001
7261,0x09553a,010010101010100111010
7262,0x16aad1,101101010101011010001
7263,0x0a746a,010100111010001101010
7264,0x188e35,110001000111000110101
7265,0x1765a6,101110110010110100110
7266,0x0cdcd9,011001101110011011001
7267,0x1ab336,110101011001100110110
7268,0x05dd8d,001011101110110001101
7269,0x1b6e39,110110110111000111001
7270,0x14b555,101001011010101010101
7271,0x1ac8ea,110101100100011101010
7272,0x037635,000110111011000110101
7273,0x1cc96e,111001100100101101110
7274,0x0226a3,000100010011010100011
7275,0x156974,101010110100101110100
7276,0x0ed28b,011101101001010001011
7277,0x11dd36,100011101110100110110
7278,0x0d29dc,011010010100111011100
7279,0x0a5a37,010100101101000110111
7280,0x1ba68a,110111010011010001010
7281,0x054e65,001010100111001100101
7282,0x1a399d,110100011100110011101
7283,0x054466,001010100010001100110
7284,0x189bb9,110001001101110111001
7285,0x1164a6,100010110010010100110
7286,0x0a9357,010101001001101010111
7287,0x146e6a,101000110111001101010
7288,0x1db994,111011011100110010100
7289,0x08ce5b,010001100111001011011
7290,0x16322d,101100011001000101101
7291,0x1946d1,110010100011011010001
7292,0x0edd23,011101101110100100011
7293,0x13469c,100110100011010011100
7294,0x16b963,101101011100101100011
7295,0x095699,010010101011010011001
7296,0x0ea727,011101010011100100111
7297,0x191a5a,110010001101001011010
7298,0x06ceb1,001101100111010110001
7299,0x09132e,010010001001100101110
7300,0x15cdb3,101011100110110110011
